id,username,name,date,text,url
1317847884491087879,@chevrolettie,Lenù,2020-10-18 15:19:54,viciada no sorvete grego com amarena da frosty,https://twitter.com@chevrolettie/status/1317847884491087879
1310301328435019776,@danrleynp,Dan,2020-09-27 19:32:35,Esse sorvete de ninho com açai da frosty é tudo e uns canudos,https://twitter.com@danrleynp/status/1310301328435019776
1310271337257205760,@WillFrosty7,Will,2020-09-27 17:33:25,"The history of Luana Piovani

1- em Paris putaça reclamando do absurdo que está lá pq tem que usar máscara na rua.

2- como boa brasileira, descobre q se andar chupando sorvete ele pode burlar a lei e andar sem máscara na rua.

3- putaça porque está com Covid.

Fim!",https://twitter.com@WillFrosty7/status/1310271337257205760
1304461610522685440,@4nadelrey,ana,2020-09-11 16:47:38,Sorvete de napolitano tropical da frosty conte cmg p tudo,https://twitter.com@4nadelrey/status/1304461610522685440
1297249459399798785,@evapp,liroueva,2020-08-22 19:09:07,"Receita de sorvete igual da frosty:

1.5 litros de água (qualquer água, até da cacimba)
2 colheres de nescau ou um achocolatado mais barato pra ficar mais fiel. 

Misture, coloque no congelador... Pronto. Chame até de trufado se quiser.",https://twitter.com@evapp/status/1297249459399798785
1294071793549017091,@sushisushigore,sushi de cocô com bosta,2020-08-14 00:42:12,sorvete de ovo frito filha da puta eu odeio a kibon a frosty sei la quem fez essa desgraça,https://twitter.com@sushisushigore/status/1294071793549017091
1288603413077524480,@marittlepony,batman de calcinha,2020-07-29 22:32:49,Queria dizer que aquele sorvete da linha chique da frosty de creme brule com café moca é uma das melhores coisas que eu já botei na minha boca,https://twitter.com@marittlepony/status/1288603413077524480
1287194773972037633,@PaivaLeitao,Gabriela Paiva Leitao,2020-07-26 01:15:23,"Só queria dizer que o sorvete da Frosty, Castanha com Paçoca é perfeito! .",https://twitter.com@PaivaLeitao/status/1287194773972037633
1284298961310932994,@FrostyPensativo,FrostyPensativoғᴛʏ유,2020-07-18 01:28:28,"Vcs preferem sorvete ou açaí??
@frostyverso",https://twitter.com@FrostyPensativo/status/1284298961310932994
1278351688211091457,@ehokyle,cardeal lawrence,2020-07-01 15:36:07,"as unicas vezes q pedi algo por app foram pra comprar sorvete frosty linha premium qdo recebia cupom de 10 conto.. comprava 1,5L por 10,90. tudo de bom. faz mais de um ano. sdds",https://twitter.com@ehokyle/status/1278351688211091457
1276150557112139776,@aleerrosa,,2020-06-25 13:49:37,"sorvete de 1L da Frosty, Pardal, Fruta Biss além de mais baratos tem sabor melhor que os sorvetes da Kibon e da Nestlé",https://twitter.com@aleerrosa/status/1276150557112139776
1275083434424180739,@ianquetantolia,yi-han,2020-06-22 15:09:15,"Frosty. O sorvete no potinho refrescante. Tem um gostinho bom!!
HUMMM",https://twitter.com@ianquetantolia/status/1275083434424180739
1273438761980956679,@thaisccma,meunescau,2020-06-18 02:13:54,"e eu que fiz uma gororoba muito boa aqui com sorvete de flocos da frosty + leite ninho + nescau + nescafé e ficou parecendo um frapuccino

pq choras starbucks",https://twitter.com@thaisccma/status/1273438761980956679
1272589473604403204,@xeroqueholmesss,Ávila Gomes,2020-06-15 17:59:08,O conceito do caba almoçar uma hora dessa e depois ainda tomar um belíssimo sorvete de brigadeiro Frosty. Quarentine Vibes ,https://twitter.com@xeroqueholmesss/status/1272589473604403204
1260353150537564165,@mudodaughter,lucαs,2020-05-12 23:36:21,"esse sorvete da frosty nunca congela né
sempre fica nesse aspecto quase derretendo",https://twitter.com@mudodaughter/status/1260353150537564165
1254117502226960395,@bandolinaa,bandolina,2020-04-25 18:38:07,Frosty pisa na Nestlé e kibon quando a categoria é sorvete de pote,https://twitter.com@bandolinaa/status/1254117502226960395
1245728232567009281,@estiloempauta,ESTILO EM PAUTA,2020-04-02 15:02:09,Sorvete em casa: Frosty está presente em todas as plataformas de delivery http://portalestiloempauta.com/2020/04/02/sorvete-em-casa-frosty-esta-presente-em-todas-as-plataformas-de-delivery/…,https://twitter.com@estiloempauta/status/1245728232567009281
1244343946546905090,@ariesputation,gads,2020-03-29 19:21:30,"Se deus existe ele se materializou nesse pote de sorvete, frosty obrigada por tudo",https://twitter.com@ariesputation/status/1244343946546905090
1229127295807479816,@lukasinhaa,lucasinha,2020-02-16 19:35:58,"Mlr,esse sorvete da frosty de Leitinho com açaí,é o manjar das quengas ",https://twitter.com@lukasinhaa/status/1229127295807479816
1228375076346769410,@dddnla,daninha,2020-02-14 17:46:54,"Alguém pode me informar se a frosty tem algum sorvete bom? Porque eu fiquei encantada com um de panna cota com mirtilo e fui lá comprar. De besta que eu sou, claro",https://twitter.com@dddnla/status/1228375076346769410
1225540353207545861,@sweetito_twt,Tito 𓃮 #MarcoTemporalNão,2020-02-06 22:02:44,É pedir demais ter um patrocínio da Frosty????? (Sorvete maravilhoso e perfeito aaaaaaaaaaaa),https://twitter.com@sweetito_twt/status/1225540353207545861
1215317971087896576,@eumessias_,Messiasᶜˢᶜ,2020-01-09 17:02:38,"Não tem sorvete melhor que o Leitinho Trufado da Frosty, mas aí resolvi comprar o de chocolate trufado.",https://twitter.com@eumessias_/status/1215317971087896576
1214586236813414401,@oibora,sara janja,2020-01-07 16:34:59,o sorvete leitinho com açaí da frosty é o melhor,https://twitter.com@oibora/status/1214586236813414401
1206041664881598464,@ultraviolenss,lys THE ERAS TOUR 19/11,2019-12-15 02:41:54,"gente a jessica vive falando que tem conta p pagar mas acho que ela limpa a bunda com dinheiro pq so essa semana vi ela rolezando 3/4 vezes e ta agr de noite comendo sorvete no sao paolo
Nao sabe oq eh um frosty ou um frutbiss",https://twitter.com@ultraviolenss/status/1206041664881598464
1205590651812876288,@OLipeBispo,El Bispo bispedo bispado,2019-12-13 20:49:44,Só o sorvete frosty proporciona a incrível sensação de tá comendo bosta gelada,https://twitter.com@OLipeBispo/status/1205590651812876288
1191065618612666368,@dryviana2,Dry Viana,2019-11-03 18:52:27,Sorvete de leitinho trufado da Frosty = tudo pra mim,https://twitter.com@dryviana2/status/1191065618612666368
1189358802824564739,@ofcosvaldo,ᴏsᴠᴀʟᴅᴏ ᴅɪᴏʟɪᴠᴇɪʀᴀ,2019-10-30 01:50:10,"Acabei de encontrar um plastico dentro do #Sorvete da Frosty. Fiz ate um vídeo, mas decide não publicar.",https://twitter.com@ofcosvaldo/status/1189358802824564739
1187114516934381570,@lhettuce,Letiça,2019-10-23 21:12:11,"comprar sorvete é bom por causa do tapaué
inclusive o sabor ""leitinho trufado"" da Frosty vem num tapaué mara",https://twitter.com@lhettuce/status/1187114516934381570
1186993220502327297,@mulherbesta,liz,2019-10-23 13:10:11,não tem nada mais fortalezense pra mim que o sorvete de nata goiaba da frosty viu bebe,https://twitter.com@mulherbesta/status/1186993220502327297
1183537895161978880,@bruxadesalao,Maria vai com as doidas,2019-10-14 00:19:57,Comprei um sorvete zero lactose da frosty e pense num sorvete bom!,https://twitter.com@bruxadesalao/status/1183537895161978880
1182459644721147905,@avozdomorto,lucas,2019-10-11 00:55:22,Pedindo um sorvete frosty pra minha maratona Mad Men de hj,https://twitter.com@avozdomorto/status/1182459644721147905
1169997658049658883,@mateusobastos,mateusobastos,2019-09-06 15:35:53,"Sorvete superfaturado da san paolo? Tô fora

Pego meu potão de 2L da frosty e vou embora ",https://twitter.com@mateusobastos/status/1169997658049658883
1162747171378257921,@livixqueissu,lívia,2019-08-17 15:25:03,"meu almoço foi refrigerante frevo, sorvete de flocos frosty e pipoca keromais    é hj q eu morro",https://twitter.com@livixqueissu/status/1162747171378257921
1154876267721822208,@huajenoir,madU +82 PRESSIN,2019-07-26 22:08:53,"ai bro to rindo aqui q os clientes pedem milkshake, sorvete e o caralho a 4 qnd na vdd a gnt vende frosty e msm sabendo oq eles querem dizer a gnt tem q responder “we don’t sell milkshakes, we only have frosties” qnd na vdd é praticamente a msm coisakkkkkkklkkk",https://twitter.com@huajenoir/status/1154876267721822208
1152389762357104641,@jorgeolivefe,Jor,2019-07-20 01:28:24,Pqp frosty vsf os cara cagaram meu sorvete de chocolate 0 lactose os fdp botaram aroma e gosto de laranja junto pra que isso fdp o sorvete é de chocolate arrombados to puto ó,https://twitter.com@jorgeolivefe/status/1152389762357104641
1147126064327659521,@ehokyle,cardeal lawrence,2019-07-05 12:52:20,o sorvete de creme trufado com chocolate e cafe da frosty.. putz q perfeiçaoo,https://twitter.com@ehokyle/status/1147126064327659521
1143572111375634434,@tawonauta,tawoao,2019-06-25 17:30:12,"ainda é ruim
digo mesmo

sorvete da frosty 1litro de leitinho trufado 14 conto MIL VEZES MAIS GOSTOSO https://t.co/C5zsG3hfwm",https://twitter.com@tawonauta/status/1143572111375634434
1136785068461105161,@ehokyle,cardeal lawrence,2019-06-07 00:00:55,mais um cupom usado para comprar sorvete.. talvez eu seja o maior fã da frosty SIM,https://twitter.com@ehokyle/status/1136785068461105161
1135313685621219330,@palloma_soares,casocomumdetransito,2019-06-02 22:34:10,Sorvete grego com amarena da Frosty: conte comigo pra tudo!,https://twitter.com@palloma_soares/status/1135313685621219330
1112220285757997056,@leittinhos,leittinhos revels the meaning,2019-03-31 05:09:14,o perfeito sorvete frosty de tapioca,https://twitter.com@leittinhos/status/1112220285757997056
1055873106781323264,@bieu__,gabriel joestar,2018-10-26 17:25:40,"frosty parabéns pelo sorvete de leite com açaí, uma beleza",https://twitter.com@bieu__/status/1055873106781323264
1039243496174100482,@Gourmet_For,Gourmet Fortaleza,2018-09-10 20:05:32,"Mais uma NOVIDADE sorvetesfrosty
・・・
Parabéns 
Nova loja de fábrica da Frosty com super descontos e mais de 80 sabores de sorvete!! 
Endereço: Av. N, 1166 - José Walter proximo… https://instagram.com/p/Bnju5V_nF0p/?utm_source=ig_twitter_share&igshid=156uoijw82upp…",https://twitter.com@Gourmet_For/status/1039243496174100482
1008317040564809728,@helenaasc,Maria Helena,2018-06-17 11:54:50,"Vocês já experimentaram aquele sorvete Frosty de creme com passas? (Eu odeio passas, mas aquele sorvete é espetacular).",https://twitter.com@helenaasc/status/1008317040564809728
1001119122682413056,@Panfleteria,Panfleteria,2018-05-28 15:12:53,"Refrescante, delicioso e todo mundo adora! Desconto em 500g de Açaí Natural ou Sorvete Frosty (incluindo Toppings e Coberturas) por apenas R$9,99 no Açaizado. 

Para comprar ou mais informações acesse... https://facebook.com/Panfleteria/posts/2498482933511276…",https://twitter.com@Panfleteria/status/1001119122682413056
986741286945329153,@frosty_pedro,Pedro Maximo,2018-04-18 23:00:30,"Quebramos o Caminhão de Sorvete e ficamos em 8º
Né gabriel.perdigao_ https://instagram.com/p/BhuryW3ngzf/",https://twitter.com@frosty_pedro/status/986741286945329153
974773495275106311,@MrFrosty022073,•Mr. Frosty•,2018-03-16 22:24:46,"Gente sou só eu que como e ja me sinto uma baleia? Porque da até uma bad ver essas pessoas que podem comer uma pizza inteira sozinhas com mais chocolate, refrigerante e sorvete e ainda ficar plena",https://twitter.com@MrFrosty022073/status/974773495275106311
967912624297005056,@leittinhos,leittinhos revels the meaning,2018-02-26 00:02:07,de onde veio esse nome leitinho trufado? — do sorvete de leitinho trufado da frosty https://curiouscat.me/unbreagable/post/336539560?1519603248…,https://twitter.com@leittinhos/status/967912624297005056
959903753469087753,@leittinhos,leittinhos revels the meaning,2018-02-03 21:37:43,minha barriga não está alta vontade de comprar dois litros de sorvete frosty para ficar com a barriga altíssima depois,https://twitter.com@leittinhos/status/959903753469087753
946844746156306433,@ma_companhia,Má Companhia - Benevolente,2017-12-29 20:45:53,Quem me ama traz um pote de sorvete frosty sabor bombom pra mim hoje,https://twitter.com@ma_companhia/status/946844746156306433
942056585966256128,@MrFrosty022073,•Mr. Frosty•,2017-12-16 15:39:27,Dinheiro não compra felicidade... mas compra sorvete.. que é quase a mesma coisa,https://twitter.com@MrFrosty022073/status/942056585966256128
934141521275817989,@leittinhos,leittinhos revels the meaning,2017-11-24 19:27:48,o sorvete de brigadeiro frosty uma hora dessas cairia bem,https://twitter.com@leittinhos/status/934141521275817989
926531416699129856,@friendszustiin,Sara,2017-11-03 19:27:58,Bixo esse sorvete frosty n presta pra nada ate remédio é melhor q aquilo pelamor,https://twitter.com@friendszustiin/status/926531416699129856
906940115376799746,@leittinhos,leittinhos revels the meaning,2017-09-10 17:59:08,tomando sorvete frut biss de brigadeiro pois não tinha frosty,https://twitter.com@leittinhos/status/906940115376799746
904383073671884801,@EmanuelDuann,Emanuel Duann,2017-09-03 16:38:22,Que sorvete maravilhoso.... #frosty,https://twitter.com@EmanuelDuann/status/904383073671884801
879063550135869440,@chuuney,gio mudou de conta,2017-06-25 19:47:37,meu pote de sorvete frosty sabor caja,https://twitter.com@chuuney/status/879063550135869440
875776353576079361,@DuduHStylLe,# Eduardo Roger .!,2017-06-16 18:05:28,"Tarde Boa pra relaxar com um sorvete Frosty 
#Frosty #Vemquetem Mercadinho Roger",https://twitter.com@DuduHStylLe/status/875776353576079361
870363877128773633,@LuannaMeedeiros,Ive brussell,2017-06-01 19:38:13,Bad ás 16h da tarde se cura com sorvete frosty sim!,https://twitter.com@LuannaMeedeiros/status/870363877128773633
787687719505891328,@_lucaspimenta,lucaspimentel.bsky.social,2016-10-16 16:12:41,"Devia ter um delivery de sorvete frosty, 50 sabores muito caro",https://twitter.com@_lucaspimenta/status/787687719505891328
766831774030782464,@chuuney,gio mudou de conta,2016-08-20 02:58:36,quem ama sorvete de tapioca frosty me add,https://twitter.com@chuuney/status/766831774030782464
748240542329372673,@MarianaBelem,Mari Belém,2016-06-29 19:43:41,"O Frosty tão famoso (sorvete mais aerado) que lá vende mais o Baunilha, vai ter DE DOCE DE LEITE PARA O GOSTO BRASILEIRO  #WendysNoBrasil",https://twitter.com@MarianaBelem/status/748240542329372673
439210502342729728,@amaral_dalva,Dalva Amaral,2014-02-28 01:28:38,"CLUBE DAS PATINHAS: Frosty Paws,o sorvete caseiro canino! http://dalva-amaral.blogspot.com/2014/02/frosty-pawso-sorvete-caseiro-canino.html?spref=tw…",https://twitter.com@amaral_dalva/status/439210502342729728
438457464317825024,@Adrismara_Nobre,Adrismara Lopes,2014-02-25 23:36:20,Aquele desejo de sorvete da frosty,https://twitter.com@Adrismara_Nobre/status/438457464317825024
413813893341786112,@borges_gaspar,Juliana Borges,2013-12-19 23:31:35,"sabe o que eu quero pra essa noite!? Um forte abraço e um sorvete GOSTOSO de verdade, pq frosty eu não aguento mais. #CHATIADA",https://twitter.com@borges_gaspar/status/413813893341786112
404439651009568770,@fabiolabr,Fabíola Mª,2013-11-24 02:41:41,O sorvete de Ovomaltine da Frosty é delícia!,https://twitter.com@fabiolabr/status/404439651009568770
378297215707795456,@jorniall,Mario,2013-09-12 23:20:59,internet 3g é tão bom quanto a propaganda do sorvete frosty,https://twitter.com@jorniall/status/378297215707795456
339450957366706176,@SFrios1,SóFrios,2013-05-28 18:39:49,Que calor esse Brasil está tão propcio para tomar um sorvete frosty,https://twitter.com@SFrios1/status/339450957366706176
330109513996845057,@ThiagoBrunoBR,Thiɑgo Bruno,2013-05-03 00:00:15,Vou é comer sorvete aqui que eu ganho mais. #FROSTY,https://twitter.com@ThiagoBrunoBR/status/330109513996845057
319793597551632384,@BrenosBrenos,LERILEYGUE,2013-04-04 12:48:29,"Frosty o sorvete refrescante do copinho, tem um gostinho bommmmmm. #publicidade",https://twitter.com@BrenosBrenos/status/319793597551632384
305756845962846208,@luizcruzbc,luiz cruz,2013-02-24 19:11:27,"FROSTY, O MELHOR E DELICIOSO SORVETE DO NORDESTE, 
esteve presente no SHOW DA PRACINHA. DENILSON REIS,
RELAÇÕES... http://fb.me/1y6SSsVhg",https://twitter.com@luizcruzbc/status/305756845962846208
304791595956457476,@luizcruzbc,luiz cruz,2013-02-22 03:15:53,"DENILSON REIS fez  excelente trabalho de promoção do
SORVETE FROSTY, durante o show do EVERALDO DO
SAX.  TODOS... http://fb.me/FElWZO5w",https://twitter.com@luizcruzbc/status/304791595956457476
294133629951565824,@_Luceliia,Lucélia Oliveira,2013-01-23 17:24:56,"#qué tbm RT 
@MncCavalcant
 Qro sorvete.!!!! Pode até ser frosty...!",https://twitter.com@_Luceliia/status/294133629951565824
294132839690162178,@MncCavalcant,Mônica Cavalcante,2013-01-23 17:21:48,Qro sorvete.!!!! Pode até ser frosty...!,https://twitter.com@MncCavalcant/status/294132839690162178
289527919922016257,@holyshitdevonne,débora,2013-01-11 00:23:29,Frosty o sorvete no palito frosty sabor p toda a tamilia,https://twitter.com@holyshitdevonne/status/289527919922016257
278911756108185600,@apieceofdemi,dstv,2012-12-12 17:18:39,"FROSTY,O SORVETE NO POTINHO REFRESCANTE,TENHO 1 GOSTINHO BOM,HUUUM,É PICOLÉ COMO FRUTA NO PALITO ~último RT 
@demiluxuous
~",https://twitter.com@apieceofdemi/status/278911756108185600
256737043567214592,@dear_vic,vic,2012-10-12 12:44:15,Frosty o sorvete do potinho refrescante,https://twitter.com@dear_vic/status/256737043567214592
254541513227374594,@obomvizinho,PinheiroSupermercado,2012-10-06 11:20:00,"Sorvete Frosty 1 Litro (Sabores) por R$ 4,79 cada #VemPraCá Oferta válida até o dia 08/10/2012",https://twitter.com@obomvizinho/status/254541513227374594
252019897838731264,@obomvizinho,PinheiroSupermercado,2012-09-29 12:20:00,"Sorvete Frosty 1 Litro (Sabores) por R$ 4,79 cada #VemPraCá Ofertas válidas até o dia 08/10/2012",https://twitter.com@obomvizinho/status/252019897838731264
246222692573917184,@maddieshayes,edimara,2012-09-13 12:23:59,"Cansei de ver gente escrevendo Stay Frosty!!!!!!!!! não vou me manter gelado, não sou sorvete vei",https://twitter.com@maddieshayes/status/246222692573917184
240440900503875584,@super_cidade,Supermercado Cidade,2012-08-28 13:29:13,"2ª NET OFERTA do dia, Sorvete Frosty 2Lts. Sabores por apenas R$ 7,88 - Venha para o Cidade, aqui é mais barato!",https://twitter.com@super_cidade/status/240440900503875584
238696039329198080,@laracav_,Lara Cristine,2012-08-23 17:55:45,"Frosty, o sorvete no potinho refrescante (888",https://twitter.com@laracav_/status/238696039329198080
227490901403000832,@obomvizinho,PinheiroSupermercado,2012-07-23 19:50:32,"Hummm... Sorvete Frosty 2 Litros (Sabores) R$ 8,99 cada #VemPraCá (Oferta válida até o dia 30/07)",https://twitter.com@obomvizinho/status/227490901403000832
223851490601730048,@BeatrizSouto_,Beá,2012-07-13 18:48:48,sorvete pra mamae pro papai e pro vovô para toda a família qual será o seu sabooor?! frosty,https://twitter.com@BeatrizSouto_/status/223851490601730048
222350267847421956,@Vanessa87959595,VanessaOliveira,2012-07-09 15:23:29,UMMMMMM!!!!!!!!!! QUE DELÍCIA ESSE SORVETE FROSTY E UMA DELÍCIA TODO CARAMELADO UMMMMMMM!!!!!!!!!NUM CALOR DESSES EM FORTALEZA!!!!!!!!!!!,https://twitter.com@Vanessa87959595/status/222350267847421956
219910712066191361,@MarcinhoCardoso,Márcio,2012-07-02 21:49:34,Hum tomando um pote de sorvete da Frosty de creme com passar ...,https://twitter.com@MarcinhoCardoso/status/219910712066191361
127004004545863680,@sfrangolandia,Super Frangolândia,2011-10-20 12:51:28,"Sorvete Frosty 2L (Vários sabores-exceto light) = 8,19 Até 23/10",https://twitter.com@sfrangolandia/status/127004004545863680
121549331701579776,@sfrangolandia,Super Frangolândia,2011-10-05 11:36:33,"Sorvete Frosty 2L (Vários sabores - exceto light) = 8,19 Até 09/10",https://twitter.com@sfrangolandia/status/121549331701579776
112259354358595584,@sabrinasuleiman,Sabrina Suleiman,2011-09-09 20:21:30,graças ao lindo do meu namorado eu passei O DIA TODO com a musiquinha daquela propaganda ridiiicula dos sorvete FROSTY na cabeça :x eheuahe,https://twitter.com@sabrinasuleiman/status/112259354358595584
112256395860119552,@samiamonike,Sâmia Monique,2011-09-09 20:09:45,Adorooo sorvete de bom bom da Frosty!!!,https://twitter.com@samiamonike/status/112256395860119552
111770783554076673,@sfrangolandia,Super Frangolândia,2011-09-08 12:00:06,"Sorvete Frosty 2L (Vários sabores exceto light) = 8,19 Até 12/09",https://twitter.com@sfrangolandia/status/111770783554076673
109072506907918336,@homem_cinza,Filho Rodrigues,2011-09-01 01:18:06,"Você, você e todos você (@ligitasss 
@sorayamadeira
 @xisberto) a praticamente praga do dia: Frosty, o sorvete no potinho refrescante...",https://twitter.com@homem_cinza/status/109072506907918336
101111860807483394,@wandyferreira,Wan Ferreira Lima,2011-08-10 02:05:20,Gente que delícia que é o sorvete de Napolitano Zero Açúcar da #FROSTY Papai diabético aquim ksa tudo é DIET então aprovei e indico demais!!,https://twitter.com@wandyferreira/status/101111860807483394
98742686646931456,@sfrangolandia,Super Frangolândia,2011-08-03 13:11:05,"Confira nossas ofertas: Sorvete Frosty  2L (vários sabores exceto light) =8,19 Até 14/08",https://twitter.com@sfrangolandia/status/98742686646931456
97765313793372160,@mariianaherika,Mariana Hérika.,2011-07-31 20:27:21,tomar sorvete.. frosty! a cara da pob ¬¬¬¬¬¬¬,https://twitter.com@mariianaherika/status/97765313793372160
